test_date,test_timestamp,playername,team,leftMaxForce,rightMaxForce,leftTorque,rightTorque,accel_load_accum,distance_total,accel_distance_test_date,accel_distance_timestamp
2023-07-10,2023-07-10 12:06:17,PLAYER_1186,Mens Basketball,388.25,361.75,179.953875,167.671125,485.787106,3621.041899,2023-07-10,2023-07-10 16:30:00
2023-07-10,2023-07-10 12:05:03,PLAYER_755,Mens Basketball,389.5,326.5,208.57725,174.84075,513.937522,4050.186812,2023-07-10,2023-07-10 16:30:00
2023-07-11,2023-07-11 13:50:26,PLAYER_021,Football,581.0,502.75,253.6065,219.450375,346.905475,502.7831,2023-07-12,2023-07-12 11:59:07
2023-07-11,2023-07-11 13:51:46,PLAYER_093,Football,575.25,590.0,261.451125,268.155,343.372393,468.122601,2023-07-12,2023-07-12 11:59:07
2023-07-11,2023-07-11 14:01:21,PLAYER_154,Football,523.75,477.75,223.903125,204.238125,332.095139,1174.466901,2023-07-12,2023-07-12 11:59:07
2023-07-11,2023-07-11 13:23:54,PLAYER_230,Football,482.0,433.75,223.407,201.043125,440.346623,1639.041502,2023-07-12,2023-07-12 11:59:07
2023-07-11,2023-07-11 11:24:33,PLAYER_1196,Mens Soccer,443.25,460.25,209.435625,217.468125,498.430205,4309.412058,2023-08-08,2023-08-08 14:24:35
2023-07-11,2023-07-11 11:21:25,PLAYER_902,Mens Soccer,249.0,339.75,101.9655,139.127625,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-07-11,2023-07-11 11:27:16,PLAYER_964,Mens Soccer,420.5,417.5,187.33275,185.99625,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-07-13,2023-07-13 15:06:44,PLAYER_1129,Football,225.0,243.75,108.3375,117.365625,276.706612,1344.8637,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:06:56,PLAYER_1129,Football,270.25,311.0,130.125375,149.7465,276.706612,1344.8637,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:07:30,PLAYER_1129,Football,233.5,284.75,112.43025,137.107125,276.706612,1344.8637,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 14:58:16,PLAYER_154,Football,440.5,263.25,188.31375,112.539375,410.724117,1670.5661,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 14:58:29,PLAYER_154,Football,350.75,263.25,149.945625,112.539375,410.724117,1670.5661,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 14:58:54,PLAYER_154,Football,342.5,248.75,146.41875,106.340625,410.724117,1670.5661,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:22:45,PLAYER_342,Football,469.75,471.25,234.640125,235.389375,399.567279,1354.5267,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:23:08,PLAYER_342,Football,407.5,414.25,203.54625,206.917875,399.567279,1354.5267,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:23:35,PLAYER_342,Football,320.0,306.75,159.84,153.221625,399.567279,1354.5267,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:20:08,PLAYER_567,Football,684.25,692.5,335.624625,339.67125,382.131461,1793.339201,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:20:32,PLAYER_567,Football,537.25,487.75,263.521125,239.241375,382.131461,1793.339201,2023-07-14,2023-07-14 11:29:17
2023-07-13,2023-07-13 15:20:59,PLAYER_567,Football,547.0,377.75,268.3035,185.286375,382.131461,1793.339201,2023-07-14,2023-07-14 11:29:17
2023-07-17,2023-07-17 12:57:44,PLAYER_084,Womens Soccer,340.0,265.75,142.29,111.216375,377.669735,3420.957358,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 12:56:17,PLAYER_1094,Womens Soccer,338.0,319.75,144.495,136.693125,338.746107,3402.067652,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 13:05:52,PLAYER_112,Womens Soccer,247.25,189.5,99.023625,75.89475,1311.192104,13538.005053,2023-10-05,2023-10-05 22:00:00
2023-07-17,2023-07-17 12:58:56,PLAYER_115,Womens Soccer,262.75,241.0,107.596125,98.6895,336.542824,3176.482997,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 13:02:15,PLAYER_1152,Womens Soccer,302.25,293.75,123.771375,120.290625,336.845659,3432.354715,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 12:47:08,PLAYER_218,Womens Soccer,337.0,305.0,134.9685,122.1525,296.556402,2507.805122,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 11:34:21,PLAYER_457,Womens Soccer,238.0,228.5,97.461,93.57075,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2023-07-17,2023-07-17 11:40:20,PLAYER_457,Womens Soccer,247.25,254.0,101.248875,104.013,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2023-07-17,2023-07-17 12:44:34,PLAYER_685,Womens Soccer,323.0,296.25,135.1755,123.980625,331.637602,3096.585272,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 11:38:52,PLAYER_719,Womens Soccer,231.0,179.75,92.5155,71.989875,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-07-17,2023-07-17 13:00:50,PLAYER_796,Womens Soccer,345.25,261.75,125.843625,95.407875,251.045266,2552.576846,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 11:37:19,PLAYER_803,Womens Soccer,199.75,211.5,74.606625,78.99525,234.891257,2703.475785,2023-07-17,2023-07-17 11:58:00
2023-07-17,2023-07-17 13:55:34,PLAYER_910,Womens Soccer,212.5,212.0,79.36875,79.182,328.139689,3132.180234,2023-07-18,2023-07-18 11:55:00
2023-07-17,2023-07-17 12:48:47,PLAYER_944,Womens Soccer,330.25,313.25,126.320625,119.818125,338.691306,3584.008846,2023-07-18,2023-07-18 11:55:00
2023-07-18,2023-07-18 12:26:38,PLAYER_902,Mens Soccer,241.5,217.5,98.89425,89.06625,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-07-18,2023-07-18 12:25:19,PLAYER_964,Mens Soccer,274.0,286.75,122.067,127.747125,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-07-18,2023-07-18 16:43:38,PLAYER_555,Womens Basketball,294.5,234.75,123.24825,98.242875,191.414695,1533.343007,2023-08-28,2023-08-28 11:50:00
2023-07-19,2023-07-19 13:14:52,PLAYER_084,Womens Soccer,219.5,188.5,91.86075,78.88725,415.253909,3825.530028,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:13:56,PLAYER_1094,Womens Soccer,258.5,224.25,110.50875,95.866875,341.687191,3545.659649,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:20:40,PLAYER_112,Womens Soccer,171.5,193.75,68.68575,77.596875,1311.192104,13538.005053,2023-10-05,2023-10-05 22:00:00
2023-07-19,2023-07-19 13:03:53,PLAYER_115,Womens Soccer,161.5,139.0,66.13425,56.9205,384.956715,3748.303523,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:07:45,PLAYER_218,Womens Soccer,298.25,196.0,119.449125,78.498,305.068679,2908.791237,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 12:56:43,PLAYER_457,Womens Soccer,339.75,327.5,139.127625,134.11125,310.515875,3105.198004,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:01:39,PLAYER_685,Womens Soccer,213.75,270.75,89.454375,113.308875,332.052568,3255.34315,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 12:55:31,PLAYER_719,Womens Soccer,324.75,280.25,130.062375,112.240125,329.714895,3326.039522,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:11:14,PLAYER_780,Womens Soccer,305.0,386.5,144.1125,182.62125,294.75719,2983.127884,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:09:06,PLAYER_796,Womens Soccer,176.5,187.75,64.33425,68.434875,304.27616,3323.546941,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:17:01,PLAYER_803,Womens Soccer,315.0,294.5,117.6525,109.99575,306.03914,4066.573911,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:19:34,PLAYER_910,Womens Soccer,178.5,170.5,66.66975,63.68175,325.800468,3396.812183,2023-07-20,2023-07-20 11:54:14
2023-07-19,2023-07-19 13:02:49,PLAYER_944,Womens Soccer,200.25,218.5,76.595625,83.57625,315.997766,3513.574177,2023-07-20,2023-07-20 11:54:14
2023-07-25,2023-07-25 18:08:24,PLAYER_066,Mens Basketball,402.0,391.75,189.945,185.101875,395.672886,2793.593936,2023-07-26,2023-07-26 17:11:18
2023-07-25,2023-07-25 18:04:56,PLAYER_1186,Mens Basketball,325.75,306.5,150.985125,142.06275,358.43051,3019.978958,2023-09-21,2023-09-21 13:50:26
2023-07-25,2023-07-25 18:14:39,PLAYER_557,Mens Basketball,289.25,196.75,134.067375,91.193625,368.878285,2708.968859,2023-07-26,2023-07-26 17:11:18
2023-07-25,2023-07-25 17:59:51,PLAYER_755,Mens Basketball,236.5,225.75,126.64575,120.889125,431.093641,3082.863296,2023-07-26,2023-07-26 17:11:18
2023-07-25,2023-07-25 18:15:48,PLAYER_988,Mens Basketball,333.0,363.25,166.3335,181.443375,381.927109,2866.012243,2023-07-26,2023-07-26 17:11:18
2023-07-25,2023-07-25 12:33:40,PLAYER_1114,Mens Soccer,392.25,340.25,167.686875,145.456875,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-07-25,2023-07-25 12:34:15,PLAYER_1114,Mens Soccer,405.75,404.25,173.458125,172.816875,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-07-25,2023-07-25 12:37:42,PLAYER_1196,Mens Soccer,366.5,356.25,173.17125,168.328125,498.430205,4309.412058,2023-08-08,2023-08-08 14:24:35
2023-07-25,2023-07-25 12:29:32,PLAYER_423,Mens Soccer,311.75,315.25,138.884625,140.443875,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-07-25,2023-07-25 12:30:31,PLAYER_423,Mens Soccer,373.5,327.25,166.39425,145.789875,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-07-25,2023-07-25 12:27:21,PLAYER_732,Mens Soccer,318.0,331.0,133.083,138.5235,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
2023-07-25,2023-07-25 12:28:24,PLAYER_732,Mens Soccer,431.25,388.25,180.478125,162.482625,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
2023-07-25,2023-07-25 12:46:17,PLAYER_902,Mens Soccer,268.0,198.75,109.746,81.388125,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-07-26,2023-07-26 13:14:12,PLAYER_052,Womens Soccer,171.5,200.5,70.22925,82.10475,367.200833,4216.912021,2023-07-27,2023-07-27 11:52:43
2023-07-31,2023-07-31 17:07:00,PLAYER_021,Football,384.5,369.5,167.83425,161.28675,547.86438,4719.511004,2023-08-01,2023-08-01 11:49:36
2023-07-31,2023-07-31 16:41:41,PLAYER_093,Football,523.0,518.0,237.7035,235.431,586.802311,5065.925901,2023-08-01,2023-08-01 11:49:36
2023-07-31,2023-07-31 16:39:11,PLAYER_1129,Football,340.75,308.0,164.071125,148.302,593.585045,5711.615301,2023-08-01,2023-08-01 11:49:36
2023-07-31,2023-07-31 16:38:13,PLAYER_154,Football,426.5,364.75,182.32875,155.930625,505.190449,4403.518802,2023-08-01,2023-08-01 11:49:36
2023-07-31,2023-07-31 16:45:09,PLAYER_230,Football,469.75,397.5,217.729125,184.24125,655.222824,6225.819104,2023-08-01,2023-08-01 11:49:36
2023-07-31,2023-07-31 19:04:12,PLAYER_342,Football,446.75,408.25,203.047875,185.549625,527.423798,5790.397706,2023-08-01,2023-08-01 11:49:36
2023-07-31,2023-07-31 19:02:11,PLAYER_567,Football,468.25,410.5,229.676625,201.35025,589.164156,5356.144504,2023-08-01,2023-08-01 11:49:36
2023-08-01,2023-08-01 18:22:16,PLAYER_423,Mens Soccer,383.75,326.25,170.960625,145.344375,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-08-01,2023-08-01 16:55:40,PLAYER_555,Womens Basketball,327.25,283.0,136.954125,118.4355,191.414695,1533.343007,2023-08-28,2023-08-28 11:50:00
2023-08-01,2023-08-01 16:56:05,PLAYER_555,Womens Basketball,265.5,264.0,111.11175,110.484,191.414695,1533.343007,2023-08-28,2023-08-28 11:50:00
2023-08-04,2023-08-04 20:37:03,PLAYER_1129,Football,389.0,392.0,187.3035,188.748,592.991505,5623.295004,2023-08-06,2023-08-06 11:49:33
2023-08-04,2023-08-04 20:24:59,PLAYER_154,Football,365.75,297.0,156.358125,126.9675,595.601391,5526.852905,2023-08-06,2023-08-06 11:49:33
2023-08-08,2023-08-08 15:44:25,PLAYER_017,Mens Soccer,444.0,402.25,205.794,186.442875,940.201629,8124.48557,2024-08-07,2024-08-07 13:30:00
2023-08-08,2023-08-08 15:47:06,PLAYER_033,Mens Soccer,236.5,244.75,105.36075,109.036125,860.576557,8884.139244,2023-08-31,2023-08-31 17:45:00
2023-08-08,2023-08-08 16:09:41,PLAYER_1077,Mens Soccer,280.0,256.75,104.58,95.896125,0.17866,,2023-08-08,2023-08-08 18:28:00
2023-08-08,2023-08-08 15:47:34,PLAYER_1114,Mens Soccer,436.0,342.25,186.39,146.311875,803.635185,7054.706392,2023-08-08,2023-08-08 20:25:08
2023-08-08,2023-08-08 15:48:43,PLAYER_1196,Mens Soccer,400.0,376.0,189.0,177.66,717.287476,6292.183837,2023-08-08,2023-08-08 20:25:08
2023-08-08,2023-08-08 15:42:52,PLAYER_137,Mens Soccer,321.75,280.5,140.443875,122.43825,740.586999,7391.325601,2023-08-08,2023-08-08 20:25:08
2023-08-08,2023-08-08 15:39:02,PLAYER_182,Mens Soccer,353.25,315.5,147.835125,132.03675,796.555812,7748.784214,2023-08-08,2023-08-08 20:25:08
2023-08-08,2023-08-08 15:39:18,PLAYER_182,Mens Soccer,326.0,320.0,136.431,133.92,796.555812,7748.784214,2023-08-08,2023-08-08 20:25:08
2023-08-08,2023-08-08 15:41:00,PLAYER_193,Mens Soccer,341.25,298.75,142.813125,125.026875,756.195258,7178.86455,2024-01-29,2024-01-29 20:00:21
2023-08-08,2023-08-08 15:43:35,PLAYER_423,Mens Soccer,342.25,331.75,152.472375,147.794625,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-08-08,2023-08-08 15:45:42,PLAYER_490,Mens Soccer,229.25,246.5,98.004375,105.37875,5.715302,23.598288,2023-08-08,2023-08-08 18:28:00
2023-08-08,2023-08-08 15:46:15,PLAYER_617,Mens Soccer,475.0,346.25,220.1625,160.486875,0.965622,1.510727,2023-08-08,2023-08-08 18:28:00
2023-08-08,2023-08-08 15:51:44,PLAYER_732,Mens Soccer,321.75,306.5,134.652375,128.27025,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
2023-08-08,2023-08-08 15:50:35,PLAYER_902,Mens Soccer,273.0,190.25,111.7935,77.907375,5.843128,18.486846,2023-08-08,2023-08-08 18:28:00
2023-08-08,2023-08-08 15:51:10,PLAYER_964,Mens Soccer,265.5,275.5,118.28025,122.73525,5.207878,41.058315,2023-08-08,2023-08-08 18:28:00
2023-08-09,2023-08-09 20:32:23,PLAYER_230,Football,501.75,448.5,232.561125,207.87975,593.673414,6050.035902,2023-08-11,2023-08-11 12:58:52
2023-08-09,2023-08-09 20:26:43,PLAYER_567,Football,455.75,462.75,223.545375,226.978875,605.645126,5793.236901,2023-08-11,2023-08-11 12:58:52
2023-08-14,2023-08-14 20:46:59,PLAYER_021,Football,487.0,428.25,212.5755,186.931125,425.410089,4023.740603,2023-08-16,2023-08-16 12:58:10
2023-08-15,2023-08-15 13:37:10,PLAYER_084,Womens Soccer,227.75,196.75,95.313375,82.339875,392.664261,3548.047011,2023-08-16,2023-08-16 18:55:00
2023-08-15,2023-08-15 13:31:49,PLAYER_112,Womens Soccer,151.25,151.5,60.575625,60.67575,1311.192104,13538.005053,2023-10-05,2023-10-05 22:00:00
2023-08-15,2023-08-15 13:30:12,PLAYER_218,Womens Soccer,282.75,224.75,113.241375,90.012375,313.75723,2735.573487,2023-08-16,2023-08-16 18:55:00
2023-08-15,2023-08-15 13:21:15,PLAYER_719,Womens Soccer,221.0,233.5,88.5105,93.51675,444.16379,4091.484413,2023-08-16,2023-08-16 18:55:00
2023-08-15,2023-08-15 13:38:08,PLAYER_780,Womens Soccer,336.75,359.5,159.114375,169.86375,419.275252,3877.124436,2023-08-16,2023-08-16 18:55:00
2023-08-15,2023-08-15 13:24:24,PLAYER_803,Womens Soccer,190.25,186.25,71.058375,69.564375,338.27455,3546.578433,2023-08-16,2023-08-16 18:55:00
2023-08-17,2023-08-17 15:23:58,PLAYER_017,Mens Soccer,417.75,430.25,193.627125,199.420875,940.201629,8124.48557,2024-08-07,2024-08-07 13:30:00
2023-08-17,2023-08-17 15:23:23,PLAYER_033,Mens Soccer,141.75,180.25,63.149625,80.301375,860.576557,8884.139244,2023-08-31,2023-08-31 17:45:00
2023-08-17,2023-08-17 15:18:53,PLAYER_1077,Mens Soccer,233.0,263.75,87.0255,98.510625,529.058752,4221.851938,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:26:17,PLAYER_1114,Mens Soccer,388.25,338.0,165.976875,144.495,807.550305,7840.332323,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:25:32,PLAYER_1196,Mens Soccer,303.0,291.5,143.1675,137.73375,628.544893,4898.647531,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:29:19,PLAYER_137,Mens Soccer,326.5,292.0,142.51725,127.458,666.268921,6257.903908,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:24:39,PLAYER_182,Mens Soccer,289.5,277.25,121.15575,116.029125,685.142593,6139.336114,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:31:52,PLAYER_193,Mens Soccer,318.0,333.25,133.083,139.465125,756.195258,7178.86455,2024-01-29,2024-01-29 20:00:21
2023-08-17,2023-08-17 15:34:42,PLAYER_423,Mens Soccer,370.0,336.75,164.835,150.022125,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-08-17,2023-08-17 15:32:39,PLAYER_490,Mens Soccer,243.0,279.25,103.8825,119.379375,422.347426,3414.841927,2023-08-19,2023-08-19 15:00:00
2023-08-17,2023-08-17 15:21:45,PLAYER_617,Mens Soccer,417.25,363.0,193.395375,168.2505,523.482591,4052.324416,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:28:39,PLAYER_732,Mens Soccer,286.5,316.0,119.90025,132.246,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
2023-08-17,2023-08-17 15:33:14,PLAYER_902,Mens Soccer,271.0,255.0,110.9745,104.4225,680.86259,5892.722537,2023-08-18,2023-08-18 14:00:20
2023-08-17,2023-08-17 15:18:22,PLAYER_964,Mens Soccer,338.75,327.0,150.913125,145.6785,448.097628,3594.512463,2023-08-18,2023-08-18 14:00:20
2023-08-20,2023-08-20 21:04:21,PLAYER_021,Football,444.75,429.75,194.133375,187.585875,319.622608,2699.610703,2023-08-20,2023-08-20 23:39:12
2023-08-20,2023-08-20 20:50:37,PLAYER_093,Football,509.5,605.5,231.56775,275.19975,322.868456,2858.847003,2023-08-20,2023-08-20 23:39:12
2023-08-20,2023-08-20 21:02:01,PLAYER_1129,Football,364.75,326.75,175.627125,157.330125,307.346828,2723.402401,2023-08-20,2023-08-20 23:39:12
2023-08-20,2023-08-20 20:53:08,PLAYER_154,Football,449.25,362.5,192.054375,154.96875,327.764118,2930.1693,2023-08-20,2023-08-20 23:39:12
2023-08-20,2023-08-20 20:55:24,PLAYER_230,Football,523.25,420.5,242.526375,194.90175,437.032482,3635.577102,2023-08-20,2023-08-20 23:39:12
2023-08-20,2023-08-20 21:06:25,PLAYER_342,Football,433.25,382.75,196.912125,173.959875,356.332218,1846.033501,2023-08-20,2023-08-20 23:39:12
2023-08-20,2023-08-20 21:10:59,PLAYER_567,Football,392.25,423.5,192.398625,207.72675,406.133289,3978.585702,2023-08-20,2023-08-20 23:39:12
2023-08-21,2023-08-21 16:09:39,PLAYER_017,Mens Soccer,428.75,410.5,198.725625,190.26675,940.201629,8124.48557,2024-08-07,2024-08-07 13:30:00
2023-08-21,2023-08-21 16:04:55,PLAYER_033,Mens Soccer,265.75,271.5,118.391625,120.95325,860.576557,8884.139244,2023-08-31,2023-08-31 17:45:00
2023-08-21,2023-08-21 15:56:05,PLAYER_1077,Mens Soccer,261.75,264.75,97.763625,98.884125,620.74709,4858.481565,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 15:54:28,PLAYER_1114,Mens Soccer,397.25,359.0,169.824375,153.4725,905.9109,7527.295011,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 16:03:12,PLAYER_1196,Mens Soccer,400.75,520.5,189.354375,245.93625,634.220874,4962.759586,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 15:57:43,PLAYER_137,Mens Soccer,341.75,341.5,149.173875,149.06475,799.728352,7031.486957,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 16:02:37,PLAYER_182,Mens Soccer,355.5,389.5,148.77675,163.00575,858.424582,7780.097258,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 16:08:42,PLAYER_423,Mens Soccer,348.0,340.25,155.034,151.581375,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-08-21,2023-08-21 16:01:51,PLAYER_490,Mens Soccer,208.5,307.0,89.13375,131.2425,726.580626,5906.119375,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 15:51:10,PLAYER_617,Mens Soccer,493.25,419.75,228.621375,194.554125,589.63012,4254.401589,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 15:58:17,PLAYER_732,Mens Soccer,293.25,342.5,122.725125,143.33625,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
2023-08-21,2023-08-21 16:07:19,PLAYER_902,Mens Soccer,267.75,254.0,109.643625,104.013,665.83907,5416.278738,2023-08-22,2023-08-22 20:00:47
2023-08-21,2023-08-21 16:01:19,PLAYER_964,Mens Soccer,279.5,292.25,124.51725,130.197375,617.423578,5203.200825,2023-08-22,2023-08-22 20:00:47
2023-09-01,2023-09-01 14:43:06,PLAYER_066,Mens Basketball,415.0,424.25,196.0875,200.458125,369.529501,2654.581426,2023-09-05,2023-09-05 13:45:30
2023-09-01,2023-09-01 14:39:26,PLAYER_1079,Mens Basketball,368.75,317.75,170.915625,147.277125,439.408516,3069.666819,2023-09-05,2023-09-05 13:45:30
2023-09-01,2023-09-01 14:48:47,PLAYER_1186,Mens Basketball,299.75,278.5,128.143125,119.05875,358.43051,3019.978958,2023-09-21,2023-09-21 13:50:26
2023-09-01,2023-09-01 14:37:00,PLAYER_557,Mens Basketball,305.0,329.5,141.3675,152.72325,386.449991,2876.095875,2023-09-05,2023-09-05 13:45:30
2023-09-01,2023-09-01 14:36:00,PLAYER_755,Mens Basketball,247.75,220.25,132.670125,117.943875,396.959054,2948.046923,2023-09-05,2023-09-05 13:45:30
2023-09-01,2023-09-01 14:41:50,PLAYER_988,Mens Basketball,361.25,627.25,180.444375,313.311375,357.11515,2551.182069,2023-09-05,2023-09-05 13:45:30
2023-09-01,2023-09-01 20:38:35,PLAYER_1128,Womens Basketball,383.25,335.75,167.288625,146.554875,249.267872,1932.523791,2023-09-05,2023-09-05 11:50:00
2023-09-01,2023-09-01 20:24:03,PLAYER_555,Womens Basketball,375.5,311.0,157.14675,130.1535,206.004909,1755.822301,2023-09-05,2023-09-05 11:50:00
2023-09-02,2023-09-02 11:14:58,PLAYER_093,Football,535.25,525.25,248.088375,243.453375,378.442924,3562.096103,2023-09-02,2023-09-02 14:07:07
2023-09-02,2023-09-02 11:16:11,PLAYER_154,Football,409.25,293.0,174.954375,125.2575,363.246943,2977.584002,2023-09-02,2023-09-02 14:07:07
2023-09-02,2023-09-02 11:25:28,PLAYER_230,Football,515.0,435.25,238.7025,201.738375,436.740678,3986.070601,2023-09-02,2023-09-02 14:07:07
2023-09-02,2023-09-02 11:31:45,PLAYER_342,Football,371.25,367.75,168.733125,167.142375,481.168157,5356.343401,2023-09-02,2023-09-02 14:07:07
2023-11-14,2023-11-14 19:29:59,PLAYER_017,Mens Soccer,444.25,537.25,205.909875,249.015375,940.201629,8124.48557,2024-08-07,2024-08-07 13:30:00
2023-11-14,2023-11-14 19:32:31,PLAYER_033,Mens Soccer,336.75,325.0,150.022125,144.7875,745.291435,6706.465397,2024-01-29,2024-01-29 20:00:21
2023-11-14,2023-11-14 18:35:48,PLAYER_182,Mens Soccer,466.0,464.25,195.021,194.288625,711.830829,6375.684329,2024-01-29,2024-01-29 20:00:21
2023-11-14,2023-11-14 19:31:05,PLAYER_423,Mens Soccer,470.25,443.75,209.496375,197.690625,664.505823,5269.835459,2024-01-29,2024-01-29 20:00:21
2023-11-14,2023-11-14 19:26:48,PLAYER_617,Mens Soccer,518.0,474.25,240.093,219.814875,316.595527,1939.223232,2024-01-29,2024-01-29 20:00:21
2023-11-14,2023-11-14 19:27:43,PLAYER_732,Mens Soccer,447.5,439.5,187.27875,183.93075,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
2023-11-16,2023-11-16 17:32:37,PLAYER_084,Womens Soccer,322.0,302.0,134.757,126.387,377.217518,3305.668452,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:27:02,PLAYER_1094,Womens Soccer,347.5,311.75,148.55625,133.273125,343.586986,3352.307615,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:18:33,PLAYER_112,Womens Soccer,298.25,282.5,119.449125,113.14125,315.856601,2958.4012,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:25:00,PLAYER_115,Womens Soccer,274.5,257.5,112.40775,105.44625,368.630036,3332.997899,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:17:10,PLAYER_1152,Womens Soccer,301.25,329.25,123.361875,134.827875,305.368559,3051.838156,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:41:55,PLAYER_685,Womens Soccer,330.5,302.5,138.31425,126.59625,328.507078,3017.900872,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:12:26,PLAYER_719,Womens Soccer,272.0,245.75,108.936,98.422875,375.871658,3303.672913,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:13:06,PLAYER_719,Womens Soccer,220.25,191.0,88.210125,76.4955,375.871658,3303.672913,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:37:10,PLAYER_780,Womens Soccer,451.0,361.75,213.0975,170.926875,375.627606,3155.240799,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:40:39,PLAYER_803,Womens Soccer,326.0,274.5,121.761,102.52575,341.282221,3697.109988,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:20:30,PLAYER_910,Womens Soccer,248.75,251.5,92.908125,93.93525,333.997837,2924.224612,2024-07-16,2024-07-16 10:30:00
2023-11-16,2023-11-16 17:38:25,PLAYER_944,Womens Soccer,312.75,309.75,119.626875,118.479375,315.463637,3414.981185,2024-07-16,2024-07-16 10:30:00
2023-12-04,2023-12-04 18:26:29,PLAYER_732,Mens Soccer,466.5,498.5,195.23025,208.62225,753.135728,6681.472787,2024-01-29,2024-01-29 20:00:21
